+9.00000E+2	+4.99268E-2	+2.67080E-2	+3.52670E-2
+9.02000E+2	+4.80957E-2	+2.64195E-2	+3.48714E-2
+9.04000E+2	+4.86450E-2	+2.56620E-2	+3.38941E-2
+9.06000E+2	+4.76990E-2	+2.55003E-2	+3.38384E-2
+9.08000E+2	+4.78058E-2	+2.54162E-2	+3.35324E-2
+9.10000E+2	+4.97589E-2	+2.54663E-2	+3.35463E-2
+9.12000E+2	+4.92554E-2	+2.57078E-2	+3.44066E-2
+9.14000E+2	+4.79584E-2	+2.55690E-2	+3.37155E-2
+9.16000E+2	+5.14526E-2	+2.56586E-2	+3.38041E-2
+9.18000E+2	+4.84924E-2	+2.55604E-2	+3.37525E-2
+9.20000E+2	+4.71497E-2	+2.47219E-2	+3.23286E-2
+9.22000E+2	+4.82483E-2	+2.40654E-2	+3.19299E-2
+9.24000E+2	+4.65546E-2	+2.36491E-2	+3.11349E-2
+9.26000E+2	+4.58832E-2	+2.34919E-2	+3.09532E-2
+9.28000E+2	+4.59442E-2	+2.34658E-2	+3.10934E-2
+9.30000E+2	+4.56543E-2	+2.31553E-2	+3.03871E-2
+9.32000E+2	+4.36707E-2	+2.25595E-2	+2.96285E-2
+9.34000E+2	+4.42657E-2	+2.23312E-2	+2.96233E-2
+9.36000E+2	+4.28162E-2	+2.20601E-2	+2.89502E-2
+9.38000E+2	+4.16260E-2	+2.17688E-2	+2.85908E-2
+9.40000E+2	+4.31671E-2	+2.17635E-2	+2.86704E-2
+9.42000E+2	+4.31976E-2	+2.13527E-2	+2.80409E-2
+9.44000E+2	+4.10309E-2	+2.09062E-2	+2.74981E-2
+9.46000E+2	+4.04663E-2	+2.09296E-2	+2.75440E-2
+9.48000E+2	+4.09698E-2	+2.07887E-2	+2.72617E-2
+9.50000E+2	+4.27094E-2	+2.05153E-2	+2.72237E-2
+9.52000E+2	+4.22058E-2	+2.02037E-2	+2.64433E-2
+9.54000E+2	+4.23126E-2	+1.99867E-2	+2.62262E-2
+9.56000E+2	+3.95203E-2	+1.97427E-2	+2.58940E-2
+9.58000E+2	+4.07867E-2	+1.95283E-2	+2.55369E-2
+9.60000E+2	+3.86200E-2	+1.93069E-2	+2.55094E-2
+9.62000E+2	+3.97339E-2	+1.91232E-2	+2.50285E-2
+9.64000E+2	+3.84827E-2	+1.89457E-2	+2.48020E-2
+9.66000E+2	+3.89709E-2	+1.86987E-2	+2.44272E-2
+9.68000E+2	+3.85895E-2	+1.85454E-2	+2.42093E-2
+9.70000E+2	+3.75824E-2	+1.84851E-2	+2.42420E-2
+9.72000E+2	+3.71399E-2	+1.81938E-2	+2.35989E-2
+9.74000E+2	+3.69720E-2	+1.78192E-2	+2.33521E-2
